소득 분위,가구주 연령대,가구주 학력 수준,가구주 종사상 지위,가구원 수,취업자 수,가구 유형,가구소득(만원)
5분위,30~39세,중졸,기타(무직 등),4인,2인,장애인가구,23798.0
3분위,65세 이상,고졸,임시·일용근로자,4인,3인 이상,한부모가구,10823.0
1분위,39세 이하,대졸 이상,상용근로자,1인,3인 이상,노인가구,2621.0
2분위,65세 이상,대졸 이상,임시·일용근로자,3인,1인,다문화가구,4195.0
4분위,30~39세,중졸,자영업자,4인,0인,장애인가구,9689.0
5분위,60세 이상,고졸,기타(무직 등),2인,2인,다문화가구,18984.0
4분위,60세 이상,대졸 이상,자영업자,5인 이상,3인 이상,한부모가구,11364.0
2분위,50~59세,고졸,상용근로자,3인,0인,다문화가구,8652.0
4분위,30~39세,중졸,임시·일용근로자,2인,0인,장애인가구,6459.0
3분위,30~39세,중졸,상용근로자,1인,1인,장애인가구,8130.0
4분위,39세 이하,초졸 이하,자영업자,4인,0인,장애인가구,6742.0
1분위,39세 이하,대졸 이상,임시·일용근로자,2인,2인,노인가구,1474.0
4분위,50~59세,대졸 이상,상용근로자,3인,1인,다문화가구,11378.0
3분위,40~49세,초졸 이하,자영업자,2인,3인 이상,노인가구,4391.0
5분위,65세 이상,중졸,상용근로자,1인,2인,장애인가구,24946.0
2분위,40~49세,중졸,기타(무직 등),5인 이상,2인,장애인가구,3495.0
4분위,40~49세,중졸,임시·일용근로자,4인,2인,한부모가구,7609.0
5분위,30~39세,중졸,임시·일용근로자,3인,1인,한부모가구,26326.0
1분위,65세 이상,고졸,임시·일용근로자,4인,0인,장애인가구,1716.0
5분위,30~39세,대졸 이상,기타(무직 등),4인,2인,노인가구,18334.0
4분위,65세 이상,대졸 이상,임시·일용근로자,4인,0인,노인가구,5366.0
1분위,60세 이상,중졸,기타(무직 등),2인,0인,장애인가구,991.0
2분위,30~39세,중졸,임시·일용근로자,2인,2인,다문화가구,8032.0
4분위,30~39세,중졸,상용근로자,5인 이상,0인,노인가구,6798.0
1분위,30~39세,대졸 이상,상용근로자,1인,1인,장애인가구,1235.0
3분위,50~59세,대졸 이상,상용근로자,3인,1인,한부모가구,12514.0
2분위,30~39세,중졸,상용근로자,2인,3인 이상,장애인가구,3622.0
4분위,39세 이하,고졸,기타(무직 등),4인,0인,노인가구,9583.0
1분위,39세 이하,초졸 이하,자영업자,1인,0인,장애인가구,1531.0
5분위,65세 이상,초졸 이하,자영업자,3인,3인 이상,다문화가구,15989.0
5분위,60세 이상,초졸 이하,상용근로자,3인,1인,다문화가구,13008.0
5분위,50~59세,대졸 이상,자영업자,3인,3인 이상,노인가구,12693.0
4분위,65세 이상,대졸 이상,자영업자,3인,3인 이상,장애인가구,5590.0
1분위,39세 이하,초졸 이하,임시·일용근로자,5인 이상,3인 이상,다문화가구,1826.0
4분위,50~59세,초졸 이하,기타(무직 등),3인,0인,다문화가구,6587.0
1분위,50~59세,고졸,상용근로자,1인,0인,한부모가구,2217.0
1분위,60세 이상,대졸 이상,자영업자,2인,0인,노인가구,1376.0
2분위,50~59세,대졸 이상,자영업자,1인,0인,한부모가구,3609.0
3분위,30~39세,초졸 이하,상용근로자,4인,2인,한부모가구,7738.0
4분위,50~59세,고졸,임시·일용근로자,5인 이상,3인 이상,다문화가구,7301.0
4분위,60세 이상,고졸,상용근로자,5인 이상,3인 이상,장애인가구,12884.0
3분위,65세 이상,초졸 이하,임시·일용근로자,4인,0인,한부모가구,7342.0
2분위,60세 이상,초졸 이하,자영업자,1인,1인,노인가구,4935.0
5분위,60세 이상,대졸 이상,기타(무직 등),1인,2인,노인가구,28151.0
3분위,39세 이하,초졸 이하,임시·일용근로자,4인,2인,장애인가구,10429.0
3분위,30~39세,중졸,임시·일용근로자,3인,1인,노인가구,16549.0
1분위,39세 이하,고졸,상용근로자,3인,0인,한부모가구,2490.0
4분위,65세 이상,초졸 이하,자영업자,2인,2인,장애인가구,6034.0
4분위,40~49세,중졸,기타(무직 등),1인,2인,노인가구,12786.0
2분위,65세 이상,고졸,상용근로자,1인,3인 이상,노인가구,10146.0
1분위,30~39세,중졸,상용근로자,4인,3인 이상,한부모가구,2779.0
4분위,50~59세,중졸,기타(무직 등),4인,0인,한부모가구,12776.0
4분위,60세 이상,초졸 이하,자영업자,3인,0인,한부모가구,12671.0
2분위,40~49세,고졸,기타(무직 등),1인,3인 이상,한부모가구,4884.0
5분위,30~39세,중졸,상용근로자,1인,3인 이상,장애인가구,11450.0
1분위,39세 이하,대졸 이상,상용근로자,5인 이상,3인 이상,장애인가구,1307.0
3분위,60세 이상,고졸,임시·일용근로자,2인,1인,장애인가구,4372.0
5분위,65세 이상,대졸 이상,기타(무직 등),2인,2인,다문화가구,27387.0
3분위,39세 이하,초졸 이하,기타(무직 등),3인,0인,한부모가구,7598.0
4분위,30~39세,대졸 이상,기타(무직 등),1인,0인,한부모가구,14424.0
2분위,30~39세,고졸,상용근로자,5인 이상,1인,장애인가구,3368.0
2분위,65세 이상,중졸,자영업자,1인,3인 이상,노인가구,8499.0
5분위,40~49세,중졸,상용근로자,4인,2인,노인가구,13131.0
3분위,65세 이상,고졸,임시·일용근로자,3인,3인 이상,한부모가구,5091.0
5분위,50~59세,중졸,상용근로자,2인,0인,한부모가구,30686.0
2분위,39세 이하,대졸 이상,상용근로자,1인,1인,장애인가구,8584.0
2분위,40~49세,중졸,상용근로자,3인,2인,한부모가구,5999.0
1분위,60세 이상,중졸,임시·일용근로자,2인,2인,노인가구,1526.0
4분위,50~59세,대졸 이상,기타(무직 등),1인,2인,노인가구,10259.0
2분위,40~49세,대졸 이상,자영업자,5인 이상,2인,한부모가구,5958.0
5분위,39세 이하,대졸 이상,자영업자,3인,1인,장애인가구,11659.0
3분위,30~39세,초졸 이하,임시·일용근로자,1인,0인,장애인가구,7217.0
5분위,60세 이상,대졸 이상,기타(무직 등),2인,2인,노인가구,35067.0
1분위,65세 이상,대졸 이상,기타(무직 등),2인,2인,장애인가구,4383.0
5분위,39세 이하,초졸 이하,임시·일용근로자,5인 이상,0인,노인가구,29905.0
4분위,50~59세,중졸,상용근로자,3인,3인 이상,한부모가구,10419.0
4분위,50~59세,대졸 이상,기타(무직 등),3인,2인,노인가구,7518.0
5분위,30~39세,고졸,자영업자,1인,2인,한부모가구,11631.0
4분위,30~39세,대졸 이상,임시·일용근로자,2인,3인 이상,장애인가구,6420.0
4분위,60세 이상,대졸 이상,자영업자,2인,0인,다문화가구,6897.0
1분위,65세 이상,초졸 이하,상용근로자,5인 이상,0인,다문화가구,3558.0
1분위,60세 이상,고졸,임시·일용근로자,5인 이상,2인,다문화가구,3100.0
5분위,30~39세,중졸,자영업자,3인,0인,노인가구,21574.0
4분위,30~39세,중졸,자영업자,2인,3인 이상,다문화가구,5860.0
4분위,50~59세,고졸,상용근로자,1인,1인,노인가구,12300.0
3분위,30~39세,대졸 이상,임시·일용근로자,4인,3인 이상,장애인가구,7735.0
1분위,40~49세,초졸 이하,기타(무직 등),1인,3인 이상,한부모가구,636.0
1분위,39세 이하,고졸,기타(무직 등),5인 이상,1인,다문화가구,1688.0
4분위,30~39세,고졸,자영업자,1인,3인 이상,노인가구,6145.0
3분위,60세 이상,중졸,상용근로자,2인,2인,장애인가구,6160.0
2분위,65세 이상,초졸 이하,자영업자,3인,2인,장애인가구,4987.0
3분위,65세 이상,고졸,상용근로자,4인,0인,다문화가구,6972.0
1분위,65세 이상,초졸 이하,기타(무직 등),3인,0인,장애인가구,1485.0
3분위,40~49세,대졸 이상,자영업자,4인,3인 이상,장애인가구,8234.0
2분위,60세 이상,중졸,자영업자,4인,2인,장애인가구,2603.0
4분위,40~49세,대졸 이상,상용근로자,2인,2인,노인가구,15807.0
2분위,30~39세,초졸 이하,임시·일용근로자,2인,1인,장애인가구,3719.0
3분위,39세 이하,대졸 이상,상용근로자,5인 이상,0인,장애인가구,5814.0
1분위,65세 이상,중졸,임시·일용근로자,5인 이상,2인,장애인가구,1320.0
1분위,60세 이상,초졸 이하,기타(무직 등),4인,3인 이상,장애인가구,1441.0
2분위,65세 이상,고졸,자영업자,5인 이상,2인,장애인가구,9880.0
3분위,40~49세,대졸 이상,자영업자,2인,0인,노인가구,9478.0
4분위,50~59세,중졸,상용근로자,5인 이상,3인 이상,장애인가구,10793.0
2분위,30~39세,고졸,상용근로자,4인,0인,장애인가구,6152.0
4분위,39세 이하,중졸,기타(무직 등),3인,2인,한부모가구,9440.0
5분위,30~39세,초졸 이하,기타(무직 등),1인,2인,장애인가구,18117.0
4분위,50~59세,초졸 이하,임시·일용근로자,5인 이상,2인,장애인가구,3972.0
1분위,39세 이하,대졸 이상,기타(무직 등),2인,0인,노인가구,1362.0
3분위,50~59세,중졸,기타(무직 등),3인,3인 이상,장애인가구,13547.0
1분위,30~39세,중졸,기타(무직 등),2인,2인,노인가구,7284.0
2분위,40~49세,중졸,기타(무직 등),5인 이상,2인,다문화가구,3405.0
5분위,30~39세,초졸 이하,임시·일용근로자,4인,2인,장애인가구,18957.0
1분위,30~39세,대졸 이상,기타(무직 등),1인,1인,한부모가구,1198.0
3분위,30~39세,중졸,임시·일용근로자,1인,1인,노인가구,19304.0
4분위,60세 이상,중졸,상용근로자,3인,3인 이상,다문화가구,5007.0
4분위,50~59세,고졸,자영업자,1인,0인,한부모가구,11049.0
3분위,50~59세,중졸,상용근로자,4인,2인,노인가구,4847.0
1분위,65세 이상,대졸 이상,기타(무직 등),2인,2인,다문화가구,1325.0
2분위,50~59세,고졸,자영업자,4인,0인,한부모가구,5437.0
3분위,65세 이상,고졸,기타(무직 등),3인,0인,장애인가구,13054.0
1분위,60세 이상,고졸,기타(무직 등),3인,3인 이상,한부모가구,978.0
2분위,40~49세,초졸 이하,상용근로자,1인,0인,한부모가구,7187.0
1분위,65세 이상,고졸,기타(무직 등),4인,2인,한부모가구,1516.0
1분위,30~39세,중졸,상용근로자,2인,3인 이상,노인가구,1679.0
2분위,40~49세,초졸 이하,기타(무직 등),4인,1인,장애인가구,8087.0
1분위,60세 이상,초졸 이하,임시·일용근로자,2인,3인 이상,장애인가구,901.0
3분위,50~59세,초졸 이하,자영업자,2인,3인 이상,노인가구,11769.0
4분위,65세 이상,초졸 이하,상용근로자,4인,3인 이상,한부모가구,6854.0
5분위,30~39세,초졸 이하,상용근로자,5인 이상,0인,장애인가구,24812.0
2분위,39세 이하,초졸 이하,자영업자,4인,2인,한부모가구,6301.0
1분위,39세 이하,초졸 이하,상용근로자,2인,0인,장애인가구,1384.0
1분위,40~49세,고졸,자영업자,3인,2인,노인가구,1189.0
4분위,50~59세,대졸 이상,임시·일용근로자,3인,0인,다문화가구,11961.0
4분위,39세 이하,중졸,기타(무직 등),1인,3인 이상,한부모가구,14250.0
1분위,40~49세,중졸,임시·일용근로자,3인,2인,장애인가구,1216.0
5분위,60세 이상,고졸,기타(무직 등),5인 이상,0인,장애인가구,10173.0
1분위,40~49세,고졸,자영업자,2인,3인 이상,장애인가구,1987.0
3분위,40~49세,초졸 이하,임시·일용근로자,4인,1인,노인가구,4768.0
4분위,40~49세,대졸 이상,기타(무직 등),4인,0인,노인가구,5105.0
5분위,30~39세,초졸 이하,자영업자,5인 이상,0인,다문화가구,10463.0
4분위,40~49세,고졸,기타(무직 등),3인,1인,노인가구,7288.0
5분위,65세 이상,초졸 이하,상용근로자,2인,0인,한부모가구,9379.0
2분위,40~49세,중졸,상용근로자,3인,1인,노인가구,2538.0
5분위,30~39세,중졸,자영업자,1인,2인,장애인가구,10163.0
1분위,30~39세,초졸 이하,기타(무직 등),3인,1인,한부모가구,1946.0
5분위,60세 이상,대졸 이상,상용근로자,1인,3인 이상,노인가구,9625.0
3분위,50~59세,초졸 이하,임시·일용근로자,4인,1인,한부모가구,7427.0
5분위,39세 이하,초졸 이하,기타(무직 등),2인,2인,한부모가구,34871.0
3분위,39세 이하,대졸 이상,기타(무직 등),1인,1인,노인가구,8344.0
4분위,40~49세,대졸 이상,상용근로자,3인,1인,한부모가구,9869.0
3분위,60세 이상,대졸 이상,상용근로자,3인,2인,장애인가구,5829.0
4분위,40~49세,중졸,자영업자,4인,0인,장애인가구,20445.0
1분위,39세 이하,초졸 이하,기타(무직 등),5인 이상,0인,노인가구,1212.0
1분위,30~39세,고졸,임시·일용근로자,5인 이상,3인 이상,노인가구,1374.0
2분위,50~59세,대졸 이상,상용근로자,3인,3인 이상,장애인가구,9335.0
1분위,60세 이상,대졸 이상,기타(무직 등),5인 이상,1인,노인가구,1399.0
5분위,30~39세,초졸 이하,상용근로자,2인,0인,장애인가구,16316.0
2분위,50~59세,고졸,자영업자,5인 이상,0인,한부모가구,4925.0
5분위,60세 이상,초졸 이하,기타(무직 등),2인,1인,노인가구,14340.0
2분위,60세 이상,초졸 이하,기타(무직 등),3인,2인,다문화가구,6393.0
1분위,39세 이하,대졸 이상,자영업자,3인,0인,장애인가구,1878.0
4분위,30~39세,대졸 이상,임시·일용근로자,3인,3인 이상,장애인가구,6653.0
4분위,60세 이상,중졸,상용근로자,4인,1인,한부모가구,6334.0
3분위,65세 이상,고졸,자영업자,5인 이상,2인,다문화가구,6670.0
3분위,60세 이상,고졸,기타(무직 등),1인,3인 이상,다문화가구,4859.0
4분위,50~59세,대졸 이상,자영업자,1인,0인,다문화가구,4555.0
2분위,39세 이하,대졸 이상,기타(무직 등),3인,2인,장애인가구,6208.0
5분위,40~49세,대졸 이상,자영업자,5인 이상,3인 이상,장애인가구,23299.0
5분위,39세 이하,고졸,임시·일용근로자,2인,1인,다문화가구,22678.0
4분위,40~49세,중졸,기타(무직 등),1인,2인,노인가구,3319.0
1분위,30~39세,고졸,자영업자,3인,2인,다문화가구,1364.0
4분위,30~39세,대졸 이상,임시·일용근로자,1인,1인,한부모가구,5537.0
1분위,60세 이상,대졸 이상,임시·일용근로자,1인,0인,다문화가구,1594.0
1분위,65세 이상,중졸,상용근로자,1인,0인,다문화가구,1273.0
2분위,30~39세,초졸 이하,기타(무직 등),3인,2인,다문화가구,6984.0
3분위,60세 이상,초졸 이하,상용근로자,3인,2인,노인가구,8445.0
5분위,39세 이하,고졸,임시·일용근로자,4인,2인,다문화가구,7497.0
4분위,30~39세,초졸 이하,상용근로자,4인,3인 이상,다문화가구,5845.0
4분위,39세 이하,초졸 이하,상용근로자,4인,2인,장애인가구,8625.0
3분위,39세 이하,고졸,자영업자,1인,0인,다문화가구,8822.0
2분위,65세 이상,대졸 이상,상용근로자,5인 이상,1인,한부모가구,3141.0
2분위,30~39세,초졸 이하,임시·일용근로자,3인,1인,장애인가구,2981.0
5분위,39세 이하,대졸 이상,상용근로자,4인,1인,노인가구,16370.0
1분위,65세 이상,고졸,기타(무직 등),5인 이상,2인,장애인가구,858.0
5분위,65세 이상,대졸 이상,자영업자,4인,2인,노인가구,8211.0
3분위,30~39세,대졸 이상,임시·일용근로자,4인,1인,노인가구,7122.0
3분위,65세 이상,고졸,상용근로자,5인 이상,3인 이상,한부모가구,7000.0
4분위,30~39세,대졸 이상,기타(무직 등),4인,3인 이상,다문화가구,6056.0
3분위,30~39세,초졸 이하,임시·일용근로자,1인,3인 이상,한부모가구,6422.0
5분위,40~49세,초졸 이하,상용근로자,1인,3인 이상,장애인가구,16095.0
5분위,39세 이하,초졸 이하,자영업자,1인,0인,노인가구,12000.0
3분위,50~59세,초졸 이하,상용근로자,2인,1인,장애인가구,8754.0
2분위,30~39세,대졸 이상,임시·일용근로자,4인,0인,노인가구,4734.0
3분위,39세 이하,초졸 이하,임시·일용근로자,2인,2인,장애인가구,9100.0
5분위,65세 이상,대졸 이상,임시·일용근로자,3인,3인 이상,노인가구,22743.0
